t_s,commanded_tire_friction,schedule
246.866,1.000000,constant
246.900,1.000000,constant
246.933,1.000000,constant
246.967,1.000000,constant
247.000,1.000000,constant
247.033,1.000000,constant
247.067,1.000000,constant
247.100,1.000000,constant
247.133,1.000000,constant
247.166,1.000000,constant
247.200,1.000000,constant
247.233,1.000000,constant
247.266,1.000000,constant
247.300,1.000000,constant
247.333,1.000000,constant
247.368,1.000000,constant
247.400,1.000000,constant
247.433,1.000000,constant
247.467,1.000000,constant
247.500,1.000000,constant
247.533,1.000000,constant
247.566,1.000000,constant
247.600,1.000000,constant
247.633,1.000000,constant
247.668,1.000000,constant
247.700,1.000000,constant
247.733,1.000000,constant
247.767,1.000000,constant
247.800,1.000000,constant
247.833,1.000000,constant
247.867,1.000000,constant
247.900,1.000000,constant
247.933,1.000000,constant
247.967,1.000000,constant
248.000,1.000000,constant
248.033,1.000000,constant
248.067,1.000000,constant
248.100,1.000000,constant
248.133,1.000000,constant
248.166,1.000000,constant
248.200,1.000000,constant
248.233,1.000000,constant
248.267,1.000000,constant
248.300,1.000000,constant
248.333,1.000000,constant
248.366,1.000000,constant
248.400,1.000000,constant
248.433,1.000000,constant
248.466,1.000000,constant
248.500,1.000000,constant
248.533,1.000000,constant
248.567,1.000000,constant
248.600,1.000000,constant
248.633,1.000000,constant
248.666,1.000000,constant
248.700,1.000000,constant
248.733,1.000000,constant
248.767,1.000000,constant
248.800,1.000000,constant
248.833,1.000000,constant
248.867,1.000000,constant
248.900,1.000000,constant
248.933,1.000000,constant
248.967,1.000000,constant
249.000,1.000000,constant
249.033,1.000000,constant
249.068,1.000000,constant
249.100,1.000000,constant
249.133,1.000000,constant
249.167,1.000000,constant
249.200,1.000000,constant
249.233,1.000000,constant
249.267,1.000000,constant
249.300,1.000000,constant
249.333,1.000000,constant
249.367,1.000000,constant
249.400,1.000000,constant
249.433,1.000000,constant
249.467,1.000000,constant
249.500,1.000000,constant
249.533,1.000000,constant
249.566,1.000000,constant
249.600,1.000000,constant
249.634,1.000000,constant
249.667,1.000000,constant
249.700,1.000000,constant
249.733,1.000000,constant
249.767,1.000000,constant
249.800,1.000000,constant
249.833,1.000000,constant
249.867,1.000000,constant
249.900,1.000000,constant
249.933,1.000000,constant
249.966,1.000000,constant
250.000,1.000000,constant
250.033,1.000000,constant
250.067,1.000000,constant
250.100,1.000000,constant
250.133,1.000000,constant
250.166,1.000000,constant
250.200,1.000000,constant
250.233,1.000000,constant
250.267,1.000000,constant
250.300,1.000000,constant
250.333,1.000000,constant
250.366,1.000000,constant
250.400,1.000000,constant
250.433,1.000000,constant
250.466,1.000000,constant
250.500,1.000000,constant
250.533,1.000000,constant
250.567,1.000000,constant
250.600,1.000000,constant
250.633,1.000000,constant
250.666,1.000000,constant
250.700,1.000000,constant
250.733,1.000000,constant
250.767,1.000000,constant
250.800,1.000000,constant
250.833,1.000000,constant
250.866,1.000000,constant
250.900,1.000000,constant
250.934,1.000000,constant
250.967,1.000000,constant
251.000,1.000000,constant
251.033,1.000000,constant
251.067,1.000000,constant
251.100,1.000000,constant
251.133,1.000000,constant
251.168,1.000000,constant
251.200,1.000000,constant
251.233,1.000000,constant
251.267,1.000000,constant
251.300,1.000000,constant
251.333,1.000000,constant
251.367,1.000000,constant
251.400,1.000000,constant
251.433,1.000000,constant
251.467,1.000000,constant
251.500,1.000000,constant
251.533,1.000000,constant
251.567,1.000000,constant
251.600,1.000000,constant
251.633,1.000000,constant
251.667,1.000000,constant
251.700,1.000000,constant
251.733,1.000000,constant
251.767,1.000000,constant
251.800,1.000000,constant
251.833,1.000000,constant
251.867,1.000000,constant
251.900,1.000000,constant
251.933,1.000000,constant
251.967,1.000000,constant
252.000,1.000000,constant
252.033,1.000000,constant
252.068,1.000000,constant
252.100,1.000000,constant
252.133,1.000000,constant
252.166,1.000000,constant
252.200,1.000000,constant
252.233,1.000000,constant
252.267,1.000000,constant
252.300,1.000000,constant
252.333,1.000000,constant
252.367,1.000000,constant
252.400,1.000000,constant
252.433,1.000000,constant
252.466,1.000000,constant
252.500,1.000000,constant
252.533,1.000000,constant
252.567,1.000000,constant
252.600,1.000000,constant
252.633,1.000000,constant
252.667,1.000000,constant
252.700,1.000000,constant
252.734,1.000000,constant
252.767,1.000000,constant
252.800,1.000000,constant
252.833,1.000000,constant
252.867,1.000000,constant
252.900,1.000000,constant
252.933,1.000000,constant
252.967,1.000000,constant
253.000,1.000000,constant
253.033,1.000000,constant
253.067,1.000000,constant
253.100,1.000000,constant
253.133,1.000000,constant
253.168,1.000000,constant
253.200,1.000000,constant
253.233,1.000000,constant
253.267,1.000000,constant
253.300,1.000000,constant
253.333,1.000000,constant
253.366,1.000000,constant
253.400,1.000000,constant
253.433,1.000000,constant
253.467,1.000000,constant
253.500,1.000000,constant
253.533,1.000000,constant
253.567,1.000000,constant
253.600,1.000000,constant
253.633,1.000000,constant
253.667,1.000000,constant
253.700,1.000000,constant
253.733,1.000000,constant
253.767,1.000000,constant
253.800,1.000000,constant
253.833,1.000000,constant
253.867,1.000000,constant
253.900,1.000000,constant
253.933,1.000000,constant
253.967,1.000000,constant
254.000,1.000000,constant
254.033,1.000000,constant
254.067,1.000000,constant
254.100,1.000000,constant
254.133,1.000000,constant
254.166,1.000000,constant
254.200,1.000000,constant
254.233,1.000000,constant
254.266,1.000000,constant
254.300,1.000000,constant
254.333,1.000000,constant
254.367,1.000000,constant
254.400,1.000000,constant
254.433,1.000000,constant
254.467,1.000000,constant
254.500,1.000000,constant
254.533,1.000000,constant
254.567,1.000000,constant
254.600,1.000000,constant
254.634,1.000000,constant
254.667,1.000000,constant
254.700,1.000000,constant
254.733,1.000000,constant
254.767,1.000000,constant
254.800,1.000000,constant
254.833,1.000000,constant
254.867,1.000000,constant
254.900,1.000000,constant
254.933,1.000000,constant
254.968,1.000000,constant
255.000,1.000000,constant
255.033,1.000000,constant
255.067,1.000000,constant
255.100,1.000000,constant
255.133,1.000000,constant
255.167,1.000000,constant
255.200,1.000000,constant
255.233,1.000000,constant
255.267,1.000000,constant
255.300,1.000000,constant
255.333,1.000000,constant
255.367,1.000000,constant
255.400,1.000000,constant
255.433,1.000000,constant
255.467,1.000000,constant
255.500,1.000000,constant
255.533,1.000000,constant
255.566,1.000000,constant
255.600,1.000000,constant
255.633,1.000000,constant
255.667,1.000000,constant
255.700,1.000000,constant
255.733,1.000000,constant
255.766,1.000000,constant
255.800,1.000000,constant
255.833,1.000000,constant
255.866,1.000000,constant
255.900,1.000000,constant
255.933,1.000000,constant
255.966,1.000000,constant
256.000,1.000000,constant
256.033,1.000000,constant
256.066,1.000000,constant
256.100,1.000000,constant
256.133,1.000000,constant
256.167,1.000000,constant
256.200,1.000000,constant
256.233,1.000000,constant
256.266,1.000000,constant
256.300,1.000000,constant
256.333,1.000000,constant
256.367,1.000000,constant
256.400,1.000000,constant
256.433,1.000000,constant
256.467,1.000000,constant
256.500,1.000000,constant
256.533,1.000000,constant
256.567,1.000000,constant
256.600,1.000000,constant
256.633,1.000000,constant
256.666,1.000000,constant
256.700,1.000000,constant
256.733,1.000000,constant
256.767,1.000000,constant
256.800,1.000000,constant
256.833,1.000000,constant
256.866,1.000000,constant
256.900,1.000000,constant
256.933,1.000000,constant
256.967,1.000000,constant
257.000,1.000000,constant
257.033,1.000000,constant
257.067,1.000000,constant
257.100,1.000000,constant
257.133,1.000000,constant
257.166,1.000000,constant
257.200,1.000000,constant
257.233,1.000000,constant
257.267,1.000000,constant
257.300,1.000000,constant
257.333,1.000000,constant
257.367,1.000000,constant
257.400,1.000000,constant
257.433,1.000000,constant
257.467,1.000000,constant
257.500,1.000000,constant
257.533,1.000000,constant
257.567,1.000000,constant
257.600,1.000000,constant
257.633,1.000000,constant
257.667,1.000000,constant
257.700,1.000000,constant
257.733,1.000000,constant
257.767,1.000000,constant
257.800,1.000000,constant
257.833,1.000000,constant
257.866,1.000000,constant
257.900,1.000000,constant
257.933,1.000000,constant
257.966,1.000000,constant
258.000,1.000000,constant
258.033,1.000000,constant
258.066,1.000000,constant
258.100,1.000000,constant
258.133,1.000000,constant
258.166,1.000000,constant
258.200,1.000000,constant
258.233,1.000000,constant
258.266,1.000000,constant
258.300,1.000000,constant
258.333,1.000000,constant
258.367,1.000000,constant
258.400,1.000000,constant
258.433,1.000000,constant
258.467,1.000000,constant
258.500,1.000000,constant
258.533,1.000000,constant
258.567,1.000000,constant
258.600,1.000000,constant
258.633,1.000000,constant
258.667,1.000000,constant
258.700,1.000000,constant
258.733,1.000000,constant
258.766,1.000000,constant
258.800,1.000000,constant
258.833,1.000000,constant
258.867,1.000000,constant
258.900,1.000000,constant
258.933,1.000000,constant
258.966,1.000000,constant
259.000,1.000000,constant
259.033,1.000000,constant
259.067,1.000000,constant
259.100,1.000000,constant
259.133,1.000000,constant
259.167,1.000000,constant
259.200,1.000000,constant
259.233,1.000000,constant
259.267,1.000000,constant
259.300,1.000000,constant
259.333,1.000000,constant
259.367,1.000000,constant
259.400,1.000000,constant
259.433,1.000000,constant
259.467,1.000000,constant
259.500,1.000000,constant
259.533,1.000000,constant
259.567,1.000000,constant
259.600,1.000000,constant
259.633,1.000000,constant
259.667,1.000000,constant
259.700,1.000000,constant
259.733,1.000000,constant
259.767,1.000000,constant
259.800,1.000000,constant
259.833,1.000000,constant
259.867,1.000000,constant
259.900,1.000000,constant
259.933,1.000000,constant
259.966,1.000000,constant
260.000,1.000000,constant
260.033,1.000000,constant
260.066,1.000000,constant
260.100,1.000000,constant
260.133,1.000000,constant
260.167,1.000000,constant
260.200,1.000000,constant
260.233,1.000000,constant
260.267,1.000000,constant
260.300,1.000000,constant
260.333,1.000000,constant
260.366,1.000000,constant
260.400,1.000000,constant
260.433,1.000000,constant
260.466,1.000000,constant
260.500,1.000000,constant
260.533,1.000000,constant
260.567,1.000000,constant
260.600,1.000000,constant
260.633,1.000000,constant
260.667,1.000000,constant
260.700,1.000000,constant
260.733,1.000000,constant
260.767,1.000000,constant
260.800,1.000000,constant
260.833,1.000000,constant
260.866,1.000000,constant
260.900,1.000000,constant
260.933,1.000000,constant
260.967,1.000000,constant
261.000,1.000000,constant
261.033,1.000000,constant
261.067,1.000000,constant
261.100,1.000000,constant
261.133,1.000000,constant
261.166,1.000000,constant
261.200,1.000000,constant
261.233,1.000000,constant
261.266,1.000000,constant
261.300,1.000000,constant
261.333,1.000000,constant
261.368,1.000000,constant
261.400,1.000000,constant
261.433,1.000000,constant
261.467,1.000000,constant
261.500,1.000000,constant
261.533,1.000000,constant
261.568,1.000000,constant
261.600,1.000000,constant
261.633,1.000000,constant
261.667,1.000000,constant
261.700,1.000000,constant
261.734,1.000000,constant
261.766,1.000000,constant
261.800,1.000000,constant
261.833,1.000000,constant
261.867,1.000000,constant
261.900,1.000000,constant
261.933,1.000000,constant
261.967,1.000000,constant
262.000,1.000000,constant
262.033,1.000000,constant
262.068,1.000000,constant
262.100,1.000000,constant
262.133,1.000000,constant
262.167,1.000000,constant
262.200,1.000000,constant
262.233,1.000000,constant
262.267,1.000000,constant
262.300,1.000000,constant
262.333,1.000000,constant
262.367,1.000000,constant
262.400,1.000000,constant
262.433,1.000000,constant
262.467,1.000000,constant
262.500,1.000000,constant
262.533,1.000000,constant
262.567,1.000000,constant
262.600,1.000000,constant
262.633,1.000000,constant
262.667,1.000000,constant
262.700,1.000000,constant
262.733,1.000000,constant
262.767,1.000000,constant
262.800,1.000000,constant
262.833,1.000000,constant
262.867,1.000000,constant
262.900,1.000000,constant
262.933,1.000000,constant
262.966,1.000000,constant
263.000,1.000000,constant
263.033,1.000000,constant
263.068,1.000000,constant
263.100,1.000000,constant
263.133,1.000000,constant
263.166,1.000000,constant
263.200,1.000000,constant
263.233,1.000000,constant
263.267,1.000000,constant
263.300,1.000000,constant
263.333,1.000000,constant
263.367,1.000000,constant
263.400,1.000000,constant
263.433,1.000000,constant
263.466,1.000000,constant
263.500,1.000000,constant
263.533,1.000000,constant
263.567,1.000000,constant
263.600,1.000000,constant
263.633,1.000000,constant
263.667,1.000000,constant
263.700,1.000000,constant
263.733,1.000000,constant
263.767,1.000000,constant
263.800,1.000000,constant
263.833,1.000000,constant
263.868,1.000000,constant
263.900,1.000000,constant
263.933,1.000000,constant
263.967,1.000000,constant
264.000,1.000000,constant
264.033,1.000000,constant
264.066,1.000000,constant
264.100,1.000000,constant
264.133,1.000000,constant
264.167,1.000000,constant
264.200,1.000000,constant
264.233,1.000000,constant
264.267,1.000000,constant
264.300,1.000000,constant
264.333,1.000000,constant
264.367,1.000000,constant
264.400,1.000000,constant
264.433,1.000000,constant
264.467,1.000000,constant
264.500,1.000000,constant
264.533,1.000000,constant
264.566,1.000000,constant
264.600,1.000000,constant
264.633,1.000000,constant
264.667,1.000000,constant
264.700,1.000000,constant
264.733,1.000000,constant
264.767,1.000000,constant
264.800,1.000000,constant
264.833,1.000000,constant
264.866,1.000000,constant
264.900,1.000000,constant
264.933,1.000000,constant
264.967,1.000000,constant
265.000,1.000000,constant
265.033,1.000000,constant
265.067,1.000000,constant
265.100,1.000000,constant
265.133,1.000000,constant
265.168,1.000000,constant
265.200,1.000000,constant
265.233,1.000000,constant
265.267,1.000000,constant
265.300,1.000000,constant
265.333,1.000000,constant
265.367,1.000000,constant
265.400,1.000000,constant
265.433,1.000000,constant
265.467,1.000000,constant
265.500,1.000000,constant
265.533,1.000000,constant
265.567,1.000000,constant
265.600,1.000000,constant
265.633,1.000000,constant
265.667,1.000000,constant
265.700,1.000000,constant
265.733,1.000000,constant
265.767,1.000000,constant
265.800,1.000000,constant
265.833,1.000000,constant
265.867,1.000000,constant
265.900,1.000000,constant
265.933,1.000000,constant
265.968,1.000000,constant
266.000,1.000000,constant
266.033,1.000000,constant
266.066,1.000000,constant
266.100,1.000000,constant
266.133,1.000000,constant
266.167,1.000000,constant
266.200,1.000000,constant
266.233,1.000000,constant
266.267,1.000000,constant
266.300,1.000000,constant
266.333,1.000000,constant
266.366,1.000000,constant
266.400,1.000000,constant
266.433,1.000000,constant
266.466,1.000000,constant
266.500,1.000000,constant
266.533,1.000000,constant
266.567,1.000000,constant
266.600,1.000000,constant
266.633,1.000000,constant
266.668,1.000000,constant
266.700,1.000000,constant
266.733,1.000000,constant
266.767,1.000000,constant
266.800,1.000000,constant
266.833,1.000000,constant
266.867,1.000000,constant
266.900,1.000000,constant
266.933,1.000000,constant
266.967,1.000000,constant
267.000,1.000000,constant
267.033,1.000000,constant
267.068,1.000000,constant
267.100,1.000000,constant
267.133,1.000000,constant
267.168,1.000000,constant
267.200,1.000000,constant
267.233,1.000000,constant
267.267,1.000000,constant
267.300,1.000000,constant
267.333,1.000000,constant
267.366,1.000000,constant
267.400,1.000000,constant
267.433,1.000000,constant
267.467,1.000000,constant
267.500,1.000000,constant
267.534,1.000000,constant
267.567,1.000000,constant
267.600,1.000000,constant
267.633,1.000000,constant
267.666,1.000000,constant
267.700,1.000000,constant
267.733,1.000000,constant
267.767,1.000000,constant
267.800,1.000000,constant
267.833,1.000000,constant
267.866,1.000000,constant
267.900,1.000000,constant
267.933,1.000000,constant
267.968,1.000000,constant
268.000,1.000000,constant
268.033,1.000000,constant
268.067,1.000000,constant
268.100,1.000000,constant
268.133,1.000000,constant
268.167,1.000000,constant
268.200,1.000000,constant
268.233,1.000000,constant
268.267,1.000000,constant
268.300,1.000000,constant
268.333,1.000000,constant
268.367,1.000000,constant
268.400,1.000000,constant
268.433,1.000000,constant
268.467,1.000000,constant
268.500,1.000000,constant
268.533,1.000000,constant
268.567,1.000000,constant
268.600,1.000000,constant
268.634,1.000000,constant
268.666,1.000000,constant
268.700,1.000000,constant
268.733,1.000000,constant
268.767,1.000000,constant
268.800,1.000000,constant
268.834,1.000000,constant
268.867,1.000000,constant
268.900,1.000000,constant
268.934,1.000000,constant
268.967,1.000000,constant
269.000,1.000000,constant
269.033,1.000000,constant
269.067,1.000000,constant
269.100,1.000000,constant
269.133,1.000000,constant
269.166,1.000000,constant
269.200,1.000000,constant
269.233,1.000000,constant
269.267,1.000000,constant
269.300,1.000000,constant
269.333,1.000000,constant
269.366,1.000000,constant
269.400,1.000000,constant
269.433,1.000000,constant
269.468,1.000000,constant
269.500,1.000000,constant
269.533,1.000000,constant
269.566,1.000000,constant
269.600,1.000000,constant
269.633,1.000000,constant
269.667,1.000000,constant
269.700,1.000000,constant
269.733,1.000000,constant
269.767,1.000000,constant
269.800,1.000000,constant
269.833,1.000000,constant
269.867,1.000000,constant
269.900,1.000000,constant
269.933,1.000000,constant
269.967,1.000000,constant
270.000,1.000000,constant
270.033,1.000000,constant
270.068,1.000000,constant
270.100,1.000000,constant
270.134,1.000000,constant
270.167,1.000000,constant
270.200,1.000000,constant
270.233,1.000000,constant
270.267,1.000000,constant
270.300,1.000000,constant
270.333,1.000000,constant
270.368,1.000000,constant
270.400,1.000000,constant
270.433,1.000000,constant
270.467,1.000000,constant
270.501,1.000000,constant
270.533,1.000000,constant
270.567,1.000000,constant
270.600,1.000000,constant
270.633,1.000000,constant
270.667,1.000000,constant
270.700,1.000000,constant
270.733,1.000000,constant
270.768,1.000000,constant
270.800,1.000000,constant
270.833,1.000000,constant
270.866,1.000000,constant
270.900,1.000000,constant
270.933,1.000000,constant
270.966,1.000000,constant
271.000,1.000000,constant
271.033,1.000000,constant
271.068,1.000000,constant
271.100,1.000000,constant
271.133,1.000000,constant
271.167,1.000000,constant
271.200,1.000000,constant
271.233,1.000000,constant
271.267,1.000000,constant
271.300,1.000000,constant
271.333,1.000000,constant
271.368,1.000000,constant
271.400,1.000000,constant
271.433,1.000000,constant
271.467,1.000000,constant
271.500,1.000000,constant
271.533,1.000000,constant
271.567,1.000000,constant
271.600,1.000000,constant
271.633,1.000000,constant
271.666,1.000000,constant
271.700,1.000000,constant
271.733,1.000000,constant
271.766,1.000000,constant
271.800,1.000000,constant
271.833,1.000000,constant
271.867,1.000000,constant
271.900,1.000000,constant
271.933,1.000000,constant
271.967,1.000000,constant
272.000,1.000000,constant
272.033,1.000000,constant
272.067,1.000000,constant
272.100,1.000000,constant
272.133,1.000000,constant
272.167,1.000000,constant
272.200,1.000000,constant
272.233,1.000000,constant
272.268,1.000000,constant
272.300,1.000000,constant
272.333,1.000000,constant
272.367,1.000000,constant
272.400,1.000000,constant
272.433,1.000000,constant
272.467,1.000000,constant
272.500,1.000000,constant
272.533,1.000000,constant
272.567,1.000000,constant
272.600,1.000000,constant
272.633,1.000000,constant
272.667,1.000000,constant
272.700,1.000000,constant
272.733,1.000000,constant
272.768,1.000000,constant
272.800,1.000000,constant
272.833,1.000000,constant
272.868,1.000000,constant
272.900,1.000000,constant
272.933,1.000000,constant
272.967,1.000000,constant
273.000,1.000000,constant
273.033,1.000000,constant
273.066,1.000000,constant
273.100,1.000000,constant
273.133,1.000000,constant
273.167,1.000000,constant
273.200,1.000000,constant
273.233,1.000000,constant
273.267,1.000000,constant
273.300,1.000000,constant
273.333,1.000000,constant
273.367,1.000000,constant
273.400,1.000000,constant
273.433,1.000000,constant
273.467,1.000000,constant
273.500,1.000000,constant
273.533,1.000000,constant
273.567,1.000000,constant
273.600,1.000000,constant
273.633,1.000000,constant
273.667,1.000000,constant
273.700,1.000000,constant
273.733,1.000000,constant
273.767,1.000000,constant
273.800,1.000000,constant
273.833,1.000000,constant
273.867,1.000000,constant
273.900,1.000000,constant
273.933,1.000000,constant
273.967,1.000000,constant
274.000,1.000000,constant
274.033,1.000000,constant
274.067,1.000000,constant
274.100,1.000000,constant
274.133,1.000000,constant
274.167,1.000000,constant
274.200,1.000000,constant
274.233,1.000000,constant
274.266,1.000000,constant
274.300,1.000000,constant
274.333,1.000000,constant
274.367,1.000000,constant
274.400,1.000000,constant
274.433,1.000000,constant
274.468,1.000000,constant
274.500,1.000000,constant
274.533,1.000000,constant
274.568,1.000000,constant
274.600,1.000000,constant
274.633,1.000000,constant
274.668,1.000000,constant
274.700,1.000000,constant
274.733,1.000000,constant
274.767,1.000000,constant
274.800,1.000000,constant
274.834,1.000000,constant
274.867,1.000000,constant
274.900,1.000000,constant
274.933,1.000000,constant
274.967,1.000000,constant
275.000,1.000000,constant
275.033,1.000000,constant
275.067,1.000000,constant
275.100,1.000000,constant
275.133,1.000000,constant
275.167,1.000000,constant
275.200,1.000000,constant
275.233,1.000000,constant
275.267,1.000000,constant
275.300,1.000000,constant
275.333,1.000000,constant
275.367,1.000000,constant
275.400,1.000000,constant
275.433,1.000000,constant
275.467,1.000000,constant
275.500,1.000000,constant
275.533,1.000000,constant
275.567,1.000000,constant
275.600,1.000000,constant
275.633,1.000000,constant
275.666,1.000000,constant
275.700,1.000000,constant
275.733,1.000000,constant
275.767,1.000000,constant
275.800,1.000000,constant
275.833,1.000000,constant
275.867,1.000000,constant
275.900,1.000000,constant
275.933,1.000000,constant
275.967,1.000000,constant
276.000,1.000000,constant
276.033,1.000000,constant
276.067,1.000000,constant
276.100,1.000000,constant
276.133,1.000000,constant
276.168,1.000000,constant
276.200,1.000000,constant
276.233,1.000000,constant
276.268,1.000000,constant
276.300,1.000000,constant
276.333,1.000000,constant
276.366,1.000000,constant
276.400,1.000000,constant
276.433,1.000000,constant
276.467,1.000000,constant
276.500,1.000000,constant
276.533,1.000000,constant
276.566,1.000000,constant
276.600,1.000000,constant
276.634,1.000000,constant
276.667,1.000000,constant
276.701,1.000000,constant
276.733,1.000000,constant
276.767,1.000000,constant
276.800,1.000000,constant
276.833,1.000000,constant
276.867,1.000000,constant
276.900,1.000000,constant
276.933,1.000000,constant
276.967,1.000000,constant
277.000,1.000000,constant
277.033,1.000000,constant
277.067,1.000000,constant
277.100,1.000000,constant
277.133,1.000000,constant
277.166,1.000000,constant
277.200,1.000000,constant
277.233,1.000000,constant
277.267,1.000000,constant
277.300,1.000000,constant
277.333,1.000000,constant
277.366,1.000000,constant
277.400,1.000000,constant
277.433,1.000000,constant
277.467,1.000000,constant
277.500,1.000000,constant
277.533,1.000000,constant
277.566,1.000000,constant
277.600,1.000000,constant
277.633,1.000000,constant
277.666,1.000000,constant
277.700,1.000000,constant
277.733,1.000000,constant
277.767,1.000000,constant
277.800,1.000000,constant
277.833,1.000000,constant
277.868,1.000000,constant
277.900,1.000000,constant
277.933,1.000000,constant
277.967,1.000000,constant
278.000,1.000000,constant
278.033,1.000000,constant
278.067,1.000000,constant
278.100,1.000000,constant
278.133,1.000000,constant
278.166,1.000000,constant
278.200,1.000000,constant
278.233,1.000000,constant
278.267,1.000000,constant
278.300,1.000000,constant
278.333,1.000000,constant
278.367,1.000000,constant
278.400,1.000000,constant
278.433,1.000000,constant
278.467,1.000000,constant
278.500,1.000000,constant
278.533,1.000000,constant
278.568,1.000000,constant
278.600,1.000000,constant
278.633,1.000000,constant
278.667,1.000000,constant
278.700,1.000000,constant
278.733,1.000000,constant
278.767,1.000000,constant
278.800,1.000000,constant
278.833,1.000000,constant
278.867,1.000000,constant
278.900,1.000000,constant
278.933,1.000000,constant
278.966,1.000000,constant
279.000,1.000000,constant
279.033,1.000000,constant
279.067,1.000000,constant
279.100,1.000000,constant
279.133,1.000000,constant
279.167,1.000000,constant
279.200,1.000000,constant
279.233,1.000000,constant
279.266,1.000000,constant
279.300,1.000000,constant
279.333,1.000000,constant
279.367,1.000000,constant
279.400,1.000000,constant
279.433,1.000000,constant
279.467,1.000000,constant
279.500,1.000000,constant
279.533,1.000000,constant
279.567,1.000000,constant
279.600,1.000000,constant
279.633,1.000000,constant
279.666,1.000000,constant
279.700,1.000000,constant
279.733,1.000000,constant
279.767,1.000000,constant
279.800,1.000000,constant
279.833,1.000000,constant
279.866,1.000000,constant
279.900,1.000000,constant
279.933,1.000000,constant
279.966,1.000000,constant
280.000,1.000000,constant
280.033,1.000000,constant
280.067,1.000000,constant
280.100,1.000000,constant
280.133,1.000000,constant
280.167,1.000000,constant
280.200,1.000000,constant
280.233,1.000000,constant
280.267,1.000000,constant
280.300,1.000000,constant
280.333,1.000000,constant
280.367,1.000000,constant
280.400,1.000000,constant
280.433,1.000000,constant
280.468,1.000000,constant
280.500,1.000000,constant
280.533,1.000000,constant
280.567,1.000000,constant
280.600,1.000000,constant
280.633,1.000000,constant
280.666,1.000000,constant
280.700,1.000000,constant
280.733,1.000000,constant
280.766,1.000000,constant
280.800,1.000000,constant
280.833,1.000000,constant
280.867,1.000000,constant
280.900,1.000000,constant
280.933,1.000000,constant
280.966,1.000000,constant
281.000,1.000000,constant
281.033,1.000000,constant
281.068,1.000000,constant
281.100,1.000000,constant
281.133,1.000000,constant
281.167,1.000000,constant
281.200,1.000000,constant
281.233,1.000000,constant
281.267,1.000000,constant
281.300,1.000000,constant
281.333,1.000000,constant
281.367,1.000000,constant
281.400,1.000000,constant
281.433,1.000000,constant
281.466,1.000000,constant
281.500,1.000000,constant
281.533,1.000000,constant
281.566,1.000000,constant
281.600,1.000000,constant
281.633,1.000000,constant
281.666,1.000000,constant
281.700,1.000000,constant
281.733,1.000000,constant
281.767,1.000000,constant
281.800,1.000000,constant
281.833,1.000000,constant
281.867,1.000000,constant
281.900,1.000000,constant
281.933,1.000000,constant
281.967,1.000000,constant
282.000,1.000000,constant
282.033,1.000000,constant
282.067,1.000000,constant
282.100,1.000000,constant
282.133,1.000000,constant
282.167,1.000000,constant
282.200,1.000000,constant
282.234,1.000000,constant
282.268,1.000000,constant
282.300,1.000000,constant
282.333,1.000000,constant
282.367,1.000000,constant
282.400,1.000000,constant
282.433,1.000000,constant
282.468,1.000000,constant
282.500,1.000000,constant
282.533,1.000000,constant
282.567,1.000000,constant
282.600,1.000000,constant
282.633,1.000000,constant
282.667,1.000000,constant
282.700,1.000000,constant
282.733,1.000000,constant
282.768,1.000000,constant
282.800,1.000000,constant
282.833,1.000000,constant
282.867,1.000000,constant
282.900,1.000000,constant
282.933,1.000000,constant
282.967,1.000000,constant
283.000,1.000000,constant
283.033,1.000000,constant
283.067,1.000000,constant
283.100,1.000000,constant
283.133,1.000000,constant
283.167,1.000000,constant
283.200,1.000000,constant
283.233,1.000000,constant
283.266,1.000000,constant
283.300,1.000000,constant
283.333,1.000000,constant
283.367,1.000000,constant
283.400,1.000000,constant
283.433,1.000000,constant
283.467,1.000000,constant
283.500,1.000000,constant
283.533,1.000000,constant
283.567,1.000000,constant
283.600,1.000000,constant
283.633,1.000000,constant
283.666,1.000000,constant
283.700,1.000000,constant
283.733,1.000000,constant
283.768,1.000000,constant
283.800,1.000000,constant
283.833,1.000000,constant
283.867,1.000000,constant
283.900,1.000000,constant
283.933,1.000000,constant
283.967,1.000000,constant
284.000,1.000000,constant
284.033,1.000000,constant
284.067,1.000000,constant
284.100,1.000000,constant
284.133,1.000000,constant
284.167,1.000000,constant
284.200,1.000000,constant
284.233,1.000000,constant
284.267,1.000000,constant
284.300,1.000000,constant
284.333,1.000000,constant
284.369,1.000000,constant
284.400,1.000000,constant
284.433,1.000000,constant
284.467,1.000000,constant
284.500,1.000000,constant
284.535,1.000000,constant
284.567,1.000000,constant
284.600,1.000000,constant
284.633,1.000000,constant
284.667,1.000000,constant
284.700,1.000000,constant
284.733,1.000000,constant
284.767,1.000000,constant
284.800,1.000000,constant
284.833,1.000000,constant
284.867,1.000000,constant
284.900,1.000000,constant
284.934,1.000000,constant
284.967,1.000000,constant
285.000,1.000000,constant
285.033,1.000000,constant
285.067,1.000000,constant
285.100,1.000000,constant
285.133,1.000000,constant
285.167,1.000000,constant
285.200,1.000000,constant
285.233,1.000000,constant
285.267,1.000000,constant
285.300,1.000000,constant
285.333,1.000000,constant
285.367,1.000000,constant
285.400,1.000000,constant
285.433,1.000000,constant
285.467,1.000000,constant
285.500,1.000000,constant
285.533,1.000000,constant
285.566,1.000000,constant
285.600,1.000000,constant
285.633,1.000000,constant
285.667,1.000000,constant
