t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
1.0319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.0520,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.0722,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.0919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.1120,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.1319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.1519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.1719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.1919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.2123,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.2321,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.2518,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.2719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.2920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.3118,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.3319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.3519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.3720,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.3920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.4120,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
1.4320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
